mean_favorite_count,sum_favorite_count,mean_retweet_count,sum_retweet_count,mean_display_text_width,sum_display_text_width,n,code
0,0,0,0,93,93,1,TS
1,1,1,1,140,140,1,TS
0,0,0,0,133,133,1,TS
0,0,0,0,141,141,1,TS
1,1,0,0,143,143,1,TS
0,0,0,0,141,141,1,TS
0,0,0,0,146,146,1,TS
0,0,0,0,137,137,1,TS
3,3,0,0,60,60,1,TS
2,2,0,0,132,132,1,TS
0,0,0,0,110,110,1,TS
1,1,0,0,130,130,1,TS
9,9,5,5,119,119,1,TS
4,4,1,1,113,113,1,TS
1,1,0,0,109,109,1,TS
0,0,0,0,71,71,1,TS
14,14,9,9,79,79,1,TS
1,1,0,0,99,99,1,TS
1,1,0,0,34,34,1,TS
3,3,0,0,138,138,1,TS
0,0,1,1,109,109,1,TS
3,3,1,1,132,132,1,TS
3,3,0,0,127,127,1,TS
0,0,0,0,19,19,1,TS
1,1,1,1,91,91,1,TS
1,1,0,0,59,59,1,TS
0,0,0,0,126,126,1,TS
2,2,3,3,68,68,1,TS
0,0,0,0,59,59,1,TS
0,0,0,0,72,72,1,TS
1,1,0,0,45,45,1,TS
1,1,1,1,138,138,1,TS
0,0,0,0,27,27,1,TS
0,0,0,0,106,106,1,TS
2,2,0,0,57,57,1,TS
2,2,0,0,139,139,1,TS
2,2,1,1,103,103,1,TS
2,2,0,0,113,113,1,TS
3,3,1,1,86,86,1,TS
0,0,0,0,104,104,1,TS
2,2,0,0,81,81,1,TS
0,0,0,0,41,41,1,TS
1,1,1,1,140,140,1,TS
3,3,0,0,82,82,1,TS
2,2,0,0,135,135,1,TS
2,2,0,0,96,96,1,TS
1,1,0,0,122,122,1,TS
1,1,2,2,132,132,1,TS
0,0,0,0,77,77,1,TS
0,0,0,0,138,138,1,TS
5,5,3,3,45,45,1,TS
0,0,0,0,138,138,1,TS
4,4,1,1,140,140,1,TS
4,4,0,0,92,92,1,TS
4,4,0,0,144,144,1,TS
0,0,0,0,63,63,1,TS
1,1,0,0,134,134,1,TS
0,0,0,0,138,138,1,TS
3,3,1,1,124,124,1,TS
9,9,4,4,46,46,1,TS
1,1,0,0,89,89,1,TS
0,0,0,0,77,77,1,TS
3,3,0,0,68,68,1,TS
14,14,2,2,62,62,1,TS
0,0,0,0,88,88,1,TS
5,5,1,1,66,66,1,TS
5,5,1,1,79,79,1,TS
1,1,0,0,92,92,1,TS
9,9,9,9,125,125,1,TS
3,3,0,0,66,66,1,TS
8,8,3,3,78,78,1,TS
0,0,2,2,104,104,1,TS
3,3,2,2,62,62,1,TS
0,0,0,0,138,138,1,TS
0,0,0,0,126,126,1,TS
0,0,0,0,102,102,1,TS
0,0,0,0,134,134,1,TS
2,2,0,0,59,59,1,TS
1,1,0,0,57,57,1,TS
3,3,0,0,101,101,1,TS
2,2,1,1,69,69,1,TS
3,3,0,0,132,132,1,TS
0,0,0,0,139,139,1,TS
1,1,0,0,109,109,1,TS
1,1,0,0,71,71,1,TS
2,2,0,0,70,70,1,TS
0,0,1,1,115,115,1,TS
1,1,1,1,76,76,1,TS
0,0,0,0,133,133,1,TS
1,1,0,0,117,117,1,TS
4,4,3,3,140,140,1,TS
1,1,0,0,53,53,1,TS
0,0,0,0,52,52,1,TS
0,0,0,0,74,74,1,TS
0,0,0,0,80,80,1,TS
0,0,2,2,139,139,1,TS
1,1,0,0,114,114,1,TS
9,9,5,5,137,137,1,TS
2,2,0,0,110,110,1,TS
4,4,0,0,44,44,1,TS
0,0,0,0,140,140,1,TS
1,1,0,0,112,112,1,TS
0,0,0,0,22,22,1,TS
0,0,0,0,34,34,1,TS
0,0,3,3,96,96,1,TS
0,0,2,2,127,127,1,TS
2,2,0,0,130,130,1,TS
2,2,1,1,144,144,1,TS
0,0,0,0,62,62,1,TS
1,1,0,0,77,77,1,TS
0,0,1,1,109,109,1,TS
0,0,0,0,126,126,1,TS
1,1,0,0,136,136,1,TS
0,0,0,0,120,120,1,TS
1,1,0,0,69,69,1,TS
1,1,1,1,104,104,1,TS
1,1,0,0,43,43,1,TS
0,0,0,0,119,119,1,TS
0,0,0,0,32,32,1,TS
0,0,0,0,85,85,1,TS
3,3,2,2,148,148,1,TS
0,0,0,0,50,50,1,TS
1,1,0,0,65,65,1,TS
2,2,2,2,73,73,1,TS
0,0,0,0,55,55,1,TS
0,0,0,0,72,72,1,TS
0,0,0,0,72,72,1,TS
0,0,0,0,123,123,1,TS
0,0,0,0,47,47,1,TS
0,0,0,0,63,63,1,TS
2,2,0,0,91,91,1,TS
0,0,0,0,69,69,1,TS
1,1,0,0,50,50,1,TS
1,1,0,0,45,45,1,TS
0,0,1,1,112,112,1,TS
0,0,0,0,97,97,1,TS
0,0,0,0,105,105,1,TS
0,0,0,0,84,84,1,TS
0,0,0,0,115,115,1,TS
1,1,0,0,28,28,1,TS
3,3,0,0,95,95,1,TS
0,0,0,0,71,71,1,TS
0,0,0,0,32,32,1,TS
1,1,0,0,133,133,1,TS
0,0,0,0,128,128,1,TS
3,3,0,0,91,91,1,TS
1,1,0,0,136,136,1,TS
0,0,0,0,98,98,1,TS
0,0,1,1,137,137,1,TS
1,1,0,0,118,118,1,TS
0,0,1,1,120,120,1,TS
1,1,0,0,61,61,1,TS
1,1,0,0,106,106,1,TS
0,0,0,0,74,74,1,TS
1,1,0,0,147,147,1,TS
1,1,0,0,56,56,1,TS
1,1,0,0,124,124,1,TS
0,0,1,1,139,139,1,TS
0,0,2,2,140,140,1,TS
0,0,0,0,103,103,1,TS
0,0,0,0,43,43,1,TS
0,0,0,0,60,60,1,TS
0,0,0,0,83,83,1,TS
1,1,0,0,51,51,1,TS
0,0,0,0,78,78,1,TS
0,0,0,0,64,64,1,TS
0,0,0,0,82,82,1,TS
0,0,0,0,41,41,1,TS
0,0,0,0,53,53,1,TS
0,0,0,0,55,55,1,TS
0,0,0,0,101,101,1,TS
0,0,0,0,61,61,1,TS
1,1,0,0,73,73,1,TS
0,0,0,0,84,84,1,TS
0,0,0,0,98,98,1,TS
1,1,0,0,133,133,1,TS
1,1,0,0,125,125,1,TS
0,0,0,0,51,51,1,TS
0,0,0,0,50,50,1,TS
0,0,0,0,58,58,1,TS
1,1,0,0,140,140,1,TS
0,0,2,2,135,135,1,TS
0,0,0,0,138,138,1,TS
3,3,1,1,129,129,1,TS
1,1,1,1,136,136,1,TS
2,2,0,0,140,140,1,TS
1,1,0,0,144,144,1,TS
0,0,0,0,66,66,1,TS
0,0,1,1,119,119,1,TS
5,5,1,1,128,128,1,TS
4,4,2,2,140,140,1,TS
0,0,1,1,141,141,1,TS
1,1,1,1,99,99,1,TS
0,0,0,0,33,33,1,TS
0,0,0,0,93,93,1,TS
0,0,0,0,71,71,1,TS
3,3,1,1,138,138,1,TS
2,2,0,0,140,140,1,TS
4,4,0,0,133,133,1,TS
0,0,0,0,102,102,1,TS
0,0,0,0,114,114,1,TS
3,3,0,0,116,116,1,TS
10,10,5,5,139,139,1,TS
3,3,0,0,140,140,1,TS
3,3,0,0,56,56,1,TS
4,4,1,1,82,82,1,TS
2,2,0,0,140,140,1,TS
2,2,0,0,53,53,1,TS
1,1,0,0,112,112,1,TS
7,7,3,3,137,137,1,TS
0,0,0,0,112,112,1,TS
7,7,4,4,134,134,1,TS
2,2,1,1,140,140,1,TS
0,0,0,0,132,132,1,TS
7,7,1,1,82,82,1,TS
6,6,1,1,92,92,1,TS
4,4,0,0,117,117,1,TS
1,1,1,1,117,117,1,TS
0,0,0,0,97,97,1,TS
0,0,0,0,84,84,1,TS
1,1,0,0,49,49,1,TS
0,0,0,0,82,82,1,TS
0,0,0,0,82,82,1,TS
2,2,1,1,140,140,1,TS
0,0,0,0,27,27,1,TS
0,0,0,0,27,27,1,TS
0,0,0,0,24,24,1,TS
0,0,0,0,48,48,1,TS
0,0,0,0,65,65,1,TS
0,0,0,0,27,27,1,TS
0,0,0,0,37,37,1,TS
0,0,0,0,37,37,1,TS
1,1,1,1,122,122,1,TS
0,0,2,2,94,94,1,TS
0,0,0,0,76,76,1,TS
1,1,0,0,139,139,1,TS
2,2,0,0,113,113,1,TS
2,2,2,2,64,64,1,TS
0,0,0,0,66,66,1,TS
0,0,0,0,143,143,1,TS
1,1,0,0,118,118,1,TS
1,1,0,0,135,135,1,TS
1,1,0,0,138,138,1,TS
0,0,0,0,50,50,1,TS
0,0,2,2,116,116,1,TS
0,0,0,0,46,46,1,TS
0,0,0,0,87,87,1,TS
0,0,0,0,67,67,1,TS
0,0,1,1,135,135,1,TS
1,1,0,0,28,28,1,TS
1,1,0,0,37,37,1,TS
0,0,0,0,35,35,1,TS
1,1,0,0,103,103,1,TS
3,3,1,1,56,56,1,TS
0,0,0,0,100,100,1,TS
1,1,0,0,59,59,1,TS
0,0,0,0,88,88,1,TS
1,1,0,0,54,54,1,TS
0,0,0,0,33,33,1,TS
1,1,0,0,99,99,1,TS
0,0,0,0,47,47,1,TS
0,0,0,0,64,64,1,TS
1,1,1,1,122,122,1,TS
1,1,0,0,76,76,1,TS
0,0,0,0,39,39,1,TS
0,0,0,0,110,110,1,TS
1,1,1,1,83,83,1,TS
6,6,0,0,60,60,1,TS
3,3,1,1,130,130,1,TS
0,0,0,0,27,27,1,TS
1,1,0,0,77,77,1,TS
8,8,5,5,69,69,1,TS
6,6,0,0,81,81,1,TS
0,0,0,0,137,137,1,TS
0,0,0,0,108,108,1,TS
1,1,0,0,59,59,1,TS
0,0,0,0,121,121,1,TS
0,0,0,0,56,56,1,TS
0,0,0,0,138,138,1,TS
2,2,0,0,139,139,1,TS
0,0,0,0,41,41,1,TS
0,0,0,0,65,65,1,TS
2,2,0,0,138,138,1,TS
1,1,0,0,122,122,1,TS
3,3,2,2,108,108,1,TS
5,5,3,3,76,76,1,TS
1,1,0,0,124,124,1,TS
0,0,0,0,139,139,1,TS
0,0,0,0,100,100,1,TS
0,0,0,0,132,132,1,TS
0,0,0,0,52,52,1,TS
1,1,0,0,138,138,1,TS
0,0,0,0,48,48,1,TS
1,1,0,0,121,121,1,TS
0,0,0,0,15,15,1,TS
2,2,0,0,78,78,1,TS
4,4,2,2,103,103,1,TS
5,5,0,0,52,52,1,TS
3,3,0,0,95,95,1,TS
0,0,0,0,100,100,1,TS
3,3,2,2,112,112,1,TS
2,2,0,0,27,27,1,TS
1,1,1,1,107,107,1,TS
2,2,0,0,45,45,1,TS
0,0,0,0,77,77,1,TS
1,1,0,0,58,58,1,TS
1,1,0,0,73,73,1,TS
0,0,0,0,86,86,1,TS
1,1,0,0,61,61,1,TS
2,2,0,0,140,140,1,TS
0,0,0,0,63,63,1,TS
0,0,0,0,97,97,1,TS
0,0,0,0,64,64,1,TS
0,0,0,0,112,112,1,TS
0,0,0,0,62,62,1,TS
1,1,1,1,140,140,1,TS
0,0,0,0,139,139,1,TS
1,1,0,0,123,123,1,TS
1,1,0,0,72,72,1,TS
1,1,1,1,131,131,1,TS
2,2,1,1,96,96,1,TS
1,1,0,0,55,55,1,TS
0,0,0,0,60,60,1,TS
2,2,0,0,119,119,1,TS
1,1,0,0,91,91,1,TS
1,1,0,0,87,87,1,TS
1,1,0,0,137,137,1,TS
1,1,0,0,138,138,1,TS
0,0,0,0,117,117,1,TS
0,0,0,0,128,128,1,TS
0,0,0,0,42,42,1,TS
0,0,5,5,139,139,1,TS
0,0,0,0,124,124,1,TS
0,0,0,0,94,94,1,TS
0,0,0,0,133,133,1,TS
1,1,0,0,49,49,1,TS
0,0,0,0,72,72,1,TS
0,0,0,0,47,47,1,TS
1,1,1,1,62,62,1,TS
0,0,0,0,90,90,1,TS
4,4,4,4,140,140,1,TS
0,0,0,0,138,138,1,TS
2,2,3,3,138,138,1,TS
3,3,0,0,53,53,1,TS
0,0,0,0,42,42,1,TS
1,1,0,0,19,19,1,TS
0,0,0,0,63,63,1,TS
0,0,0,0,97,97,1,TS
0,0,0,0,55,55,1,TS
0,0,0,0,131,131,1,TS
4,4,0,0,129,129,1,TS
0,0,0,0,141,141,1,TS
0,0,1,1,135,135,1,TS
1,1,0,0,75,75,1,TS
3,3,0,0,95,95,1,TS
0,0,0,0,60,60,1,TS
0,0,0,0,66,66,1,TS
2,2,3,3,103,103,1,TS
0,0,0,0,61,61,1,TS
0,0,0,0,73,73,1,TS
0,0,1,1,129,129,1,TS
6,6,0,0,106,106,1,TS
0,0,0,0,51,51,1,TS
2,2,3,3,134,134,1,TS
0,0,0,0,21,21,1,TS
1,1,0,0,25,25,1,TS
0,0,0,0,34,34,1,TS
3,3,0,0,30,30,1,TS
1,1,2,2,127,127,1,TS
0,0,0,0,43,43,1,TS
0,0,0,0,32,32,1,TS
0,0,0,0,48,48,1,TS
2,2,0,0,133,133,1,TS
0,0,0,0,131,131,1,TS
1,1,1,1,67,67,1,TS
1,1,0,0,87,87,1,TS
0,0,0,0,39,39,1,TS
1,1,3,3,138,138,1,TS
1,1,0,0,101,101,1,TS
2,2,1,1,118,118,1,TS
0,0,0,0,125,125,1,TS
0,0,0,0,139,139,1,TS
0,0,0,0,60,60,1,TS
3,3,2,2,140,140,1,TS
0,0,0,0,61,61,1,TS
0,0,0,0,73,73,1,TS
0,0,0,0,65,65,1,TS
3,3,0,0,95,95,1,TS
0,0,0,0,99,99,1,TS
0,0,0,0,102,102,1,TS
1,1,2,2,131,131,1,TS
1,1,0,0,137,137,1,TS
2,2,0,0,124,124,1,TS
0,0,0,0,88,88,1,TS
0,0,0,0,126,126,1,TS
2,2,0,0,55,55,1,TS
1,1,0,0,77,77,1,TS
0,0,2,2,142,142,1,TS
0,0,1,1,112,112,1,TS
0,0,0,0,65,65,1,TS
3,3,1,1,131,131,1,TS
1,1,0,0,137,137,1,TS
1,1,2,2,142,142,1,TS
2,2,0,0,69,69,1,TS
4,4,0,0,81,81,1,TS
1,1,1,1,114,114,1,TS
8,8,5,5,141,141,1,TS
1,1,0,0,122,122,1,TS
0,0,0,0,83,83,1,TS
0,0,0,0,51,51,1,TS
0,0,0,0,90,90,1,TS
3,3,2,2,103,103,1,TS
0,0,0,0,69,69,1,TS
1,1,0,0,92,92,1,TS
2,2,0,0,93,93,1,TS
1,1,0,0,35,35,1,TS
0,0,0,0,122,122,1,TS
1,1,1,1,62,62,1,TS
0,0,0,0,29,29,1,TS
0,0,0,0,55,55,1,TS
1,1,0,0,61,61,1,TS
0,0,0,0,27,27,1,TS
1,1,0,0,95,95,1,TS
0,0,0,0,70,70,1,TS
0,0,0,0,64,64,1,TS
1,1,0,0,83,83,1,TS
0,0,0,0,50,50,1,TS
0,0,0,0,35,35,1,TS
0,0,1,1,142,142,1,TS
0,0,0,0,113,113,1,TS
2,2,0,0,52,52,1,TS
1,1,1,1,126,126,1,TS
7,7,3,3,138,138,1,TS
2,2,1,1,55,55,1,TS
1,1,1,1,88,88,1,TS
0,0,0,0,35,35,1,TS
4,4,0,0,134,134,1,TS
0,0,0,0,35,35,1,TS
4,4,3,3,143,143,1,TS
0,0,0,0,126,126,1,TS
0,0,0,0,98,98,1,TS
0,0,0,0,53,53,1,TS
1,1,0,0,42,42,1,TS
0,0,1,1,60,60,1,TS
1,1,0,0,97,97,1,TS
0,0,0,0,82,82,1,TS
0,0,0,0,98,98,1,TS
0,0,0,0,126,126,1,TS
2,2,0,0,124,124,1,TS
0,0,0,0,92,92,1,TS
2,2,1,1,73,73,1,TS
1,1,0,0,130,130,1,TS
0,0,0,0,138,138,1,TS
0,0,0,0,19,19,1,TS
2,2,0,0,134,134,1,TS
0,0,0,0,111,111,1,TS
0,0,0,0,138,138,1,TS
1,1,0,0,113,113,1,TS
1,1,0,0,135,135,1,TS
1,1,0,0,115,115,1,TS
0,0,0,0,81,81,1,TS
0,0,0,0,41,41,1,TS
0,0,0,0,122,122,1,TS
3,3,1,1,125,125,1,TS
1,1,0,0,94,94,1,TS
0,0,0,0,135,135,1,TS
0,0,1,1,137,137,1,TS
0,0,0,0,132,132,1,TS
0,0,1,1,146,146,1,TS
0,0,1,1,134,134,1,TS
0,0,2,2,46,46,1,TS
4,4,3,3,89,89,1,TS
0,0,0,0,80,80,1,TS
3,3,1,1,85,85,1,TS
1,1,3,3,90,90,1,TS
0,0,0,0,100,100,1,TS
4,4,1,1,119,119,1,TS
2,2,1,1,76,76,1,TS
0,0,1,1,96,96,1,TS
4,4,0,0,78,78,1,TS
0,0,0,0,62,62,1,TS
1,1,0,0,135,135,1,TS
0,0,0,0,70,70,1,TS
0,0,0,0,100,100,1,TS
1,1,0,0,61,61,1,TS
2,2,0,0,139,139,1,TS
0,0,0,0,138,138,1,TS
0,0,0,0,53,53,1,TS
0,0,0,0,84,84,1,TS
1,1,0,0,119,119,1,TS
0,0,0,0,79,79,1,TS
1,1,0,0,110,110,1,TS
0,0,0,0,89,89,1,TS
1,1,0,0,77,77,1,TS
1,1,0,0,77,77,1,TS
2,2,0,0,50,50,1,TS
6,6,0,0,80,80,1,TS
3,3,6,6,109,109,1,TS
1,1,0,0,83,83,1,TS
1,1,0,0,69,69,1,TS
6,6,0,0,67,67,1,TS
1,1,0,0,53,53,1,TS
2,2,1,1,114,114,1,TS
0,0,1,1,83,83,1,TS
1,1,0,0,50,50,1,TS
2,2,1,1,131,131,1,TS
2,2,0,0,131,131,1,TS
9,9,3,3,84,84,1,TS
2,2,0,0,117,117,1,TS
1,1,0,0,93,93,1,TS
0,0,0,0,42,42,1,TS
0,0,0,0,32,32,1,TS
5,5,1,1,92,92,1,TS
4,4,1,1,57,57,1,TS
1,1,0,0,83,83,1,TS
2,2,0,0,108,108,1,TS
2,2,0,0,25,25,1,TS
0,0,0,0,68,68,1,TS
2,2,0,0,78,78,1,TS
1,1,0,0,110,110,1,TS
0,0,0,0,58,58,1,TS
0,0,0,0,136,136,1,TS
0,0,0,0,38,38,1,TS
1,1,0,0,50,50,1,TS
1,1,0,0,138,138,1,TS
0,0,0,0,128,128,1,TS
1,1,0,0,52,52,1,TS
1,1,1,1,132,132,1,TS
0,0,0,0,126,126,1,TS
0,0,0,0,100,100,1,TS
1,1,1,1,61,61,1,TS
1,1,0,0,81,81,1,TS
3,3,1,1,140,140,1,TS
0,0,0,0,59,59,1,TS
1,1,0,0,66,66,1,TS
5,5,0,0,88,88,1,TS
1,1,1,1,140,140,1,TS
0,0,0,0,57,57,1,TS
1,1,0,0,50,50,1,TS
1,1,0,0,24,24,1,TS
3,3,1,1,86,86,1,TS
1,1,1,1,102,102,1,TS
1,1,0,0,50,50,1,TS
1,1,0,0,47,47,1,TS
1,1,0,0,73,73,1,TS
1,1,0,0,128,128,1,TS
0,0,0,0,80,80,1,TS
1,1,0,0,77,77,1,TS
9,9,8,8,61,61,1,TS
0,0,0,0,137,137,1,TS
1,1,0,0,115,115,1,TS
1,1,0,0,28,28,1,TS
1,1,0,0,136,136,1,TS
1,1,0,0,87,87,1,TS
0,0,0,0,127,127,1,TS
1,1,0,0,132,132,1,TS
7,7,4,4,133,133,1,TS
0,0,0,0,124,124,1,TS
2,2,0,0,135,135,1,TS
0,0,0,0,41,41,1,TS
2,2,0,0,132,132,1,TS
0,0,0,0,54,54,1,TS
0,0,0,0,36,36,1,TS
