mean_favorite_count,mean_retweet_count,mean_status_count,mean_followers_count,mean_friends_count,sum_display_text_width,n,code
1.25,1.75,4557.25,3201,759.25,491,4,SB
1.25,1.75,20238.75,4444,831.25,465,4,SB
0.5,0,8474.5,2617.5,3245.5,235,2,TS
0,0,2876,486,647,230,3,SB
1.6666666666666667,0.6666666666666666,2876,486,647,323,3,SB
0,0,33255,5991.5,5661,126,2,TS
0,0,23728.333333333332,4667.333333333333,3105.3333333333335,386,3,SB
1,0,14034.6,5906.6,3991,600,5,SB
0.5,0,42479.5,6341,3293,265,2,SB
1,0.5,17572.5,6399,5843,265,2,SB
0,0,23480.333333333332,4007.3333333333335,3923.6666666666665,287,3,TS
0,0,35215,3102.5,1061,226,2,SB
1.1666666666666667,0.5,25010.666666666668,5397.666666666667,561,565,6,SB
1,0.5,1523.5,1943.5,700,209,2,TS
1,0,12940.666666666666,4096.666666666667,4221,351,3,SB
1,0,18312,5676.333333333333,5129,329,3,SB
0,0,5298,1332,1295.5,477,4,SB
0.5,0,14478,4483.5,4144.5,199,2,SB
1.6666666666666667,0.6666666666666666,7454,1951.3333333333333,2752.3333333333335,271,3,SB
0.5,0.5,40443.5,7830,6395.5,149,2,SB
0.5,0.5,58430.5,6255,2940.5,129,2,SB
0.8571428571428571,0.2857142857142857,17208.285714285714,5817.142857142857,5462.714285714285,742,7,SB
1.1666666666666667,0.3333333333333333,15585,5201.666666666667,4851.5,760,6,SB
0.6,0.2,27176.4,2533.2,800.4,445,5,SB
0.4,0,27176.4,2533.2,800.4,420,5,SB
0.3333333333333333,0.3333333333333333,23439.333333333332,2191.5,801.6666666666666,581,6,SB
0.4,0,27176.4,2533.2,800.4,452,5,SB
0,0,7809.6,2309.8,2129.2,590,5,SB
1.5714285714285714,1.7142857142857142,3931.8571428571427,2307,1475.4285714285713,863,7,SB
1.8571428571428572,1.7142857142857142,5413.285714285715,2793.4285714285716,2133.714285714286,865,7,SB
1.8333333333333333,1.6666666666666667,7720.166666666667,3283.8333333333335,2475.1666666666665,734,6,SB
2,2.2,9133,3891.2,2922,602,5,SB
1.4,1.8,4972,3288.8,1473.8,604,5,SB
1,1.5,35822.75,3980.5,1305.75,372,4,SB
1.6666666666666667,2.3333333333333335,6460.666666666667,3015,1663.3333333333333,356,3,SB
2,2.3333333333333335,25060,4440.666666666667,1398,320,3,SB
2,2.3333333333333335,13068.666666666666,5490.666666666667,3701.3333333333335,275,3,SB
2,3,15796,5958.5,4180.5,257,2,SB
0,0,13898,4319,3907,155,2,SB
1.5,0,4588.5,3102,701,274,2,SB
1.5,0.5,6637.5,3220,984.5,235,2,SB
0.4,0.4,3787.6,973.8,1061.8,585,5,SB
0.5,0.75,6870.75,1731.75,2210.5,431,4,SB
0,0,42849,4695.666666666667,806.3333333333334,285,3,SB
0.5,0,13934,4336.5,3940,233,2,SB
0.5,0,13898,4319,3907,269,2,SB
1,1,17101.333333333332,6479,4863,313,3,TS
1.3333333333333333,1,20079.666666666668,7419.333333333333,5218.666666666667,402,3,TS
0.6666666666666666,1,32071,6369.333333333333,2915.3333333333335,374,3,TS
0.5714285714285714,0,6005.285714285715,1592.2857142857142,2049.1428571428573,927,7,SB
1,0,13898,4319,3907,145,2,TS
1,0,33255,5991.5,5661,123,2,TS
0.5555555555555556,0.5555555555555556,23684.222222222223,3151.3333333333335,913.7777777777778,943,9,SB
0,0,22532,3759.6666666666665,3185,191,3,TS
0,0,34523.333333333336,2709.6666666666665,881.6666666666666,120,3,TS
0,0,17389,5260.5,4774.5,125,2,TS
0,0,26130,3167,1538.3333333333333,176,3,TS
0.5,0,39719,4454.5,2026.5,116,2,TS
0.5,0,21732,6029.5,5481.5,116,2,TS
0.5714285714285714,0,6005.285714285715,1592.2857142857142,2049.1428571428573,936,7,SB
0,0,15633.5,4609,4799,60,2,TS
0.5,0,51242,4416.5,2206,85,2,TS
1.3333333333333333,0,16397.333333333332,5231.666666666667,5757,337,3,TS
0.6666666666666666,0,28388.666666666668,4181.666666666667,3453.6666666666665,197,3,TS
0.5,0.5,7958.5,2884.5,1701,102,2,TS
0,0,18038.5,4896,4459.5,73,2,TS
0,0,36025.5,3321,1004.5,69,2,TS
0.3333333333333333,0,25010.666666666668,5397.666666666667,561,336,3,TS
0.5,0,16549.5,6933.5,4041.5,164,2,TS
0,0,16168,5085,4092.5,107,2,TS
0.42857142857142855,0,6791.142857142857,1813.5714285714287,2166.285714285714,941,7,SB
0,0,34155,3510,637.5,103,2,TS
1,0,40443.5,7830,6395.5,104,2,TS
1,0,58430.5,6255,2940.5,104,2,TS
0,0,63114,5241,663,33,1,TS
0,0,18443.5,6433.5,5005.5,134,2,TS
0,0,27140,8391,7573,37,1,TS
0.25,0,32015.5,2789,552,309,4,TS
0.5,0,14028.5,4364,4007,109,2,TS
1.5,0,25860,6300,5566,110,2,TS
0.25,0,15223.75,5626.25,3974.25,170,4,TS
0.3,0,22340.9,2922.5,2470,1128,10,SB
0.6666666666666666,0,29451.666666666668,6474.666666666667,5748.333333333333,186,3,TS
0,0,17572.5,6399,5843,99,2,TS
0,0,32616.5,2868.5,661,156,2,TS
0,0,18540,5404,4961.5,73,2,TS
0.6666666666666666,0,23844.333333333332,4558,3626.6666666666665,120,3,TS
0,0,31608.5,2640.5,381,53,2,TS
0,0,13621.5,4215.5,3836,58,2,TS
0,0,16449,4629.5,4267.5,167,2,TS
1,0,21406.666666666668,6399.666666666667,5832,249,3,TS
0.7142857142857143,0,6791.142857142857,1813.5714285714287,2166.285714285714,884,7,SB
0,0,8392,2260,2905.5,137,2,TS
0,0,34436,3054.5,812.5,181,2,TS
0,0,16404,4746,4638.5,100,2,TS
0.5,0,16523,5354,5187,134,2,TS
0.6,0,22939,6148.2,4977.4,685,5,SB
0.5,0,24492.5,7916,6748,247,2,SB
0,0,42479.5,6341,3293,210,2,TS
1.5,0.5,12948,1272.5,1347.5,215,2,SB
0.5,0.07142857142857142,29045.14285714286,4494.857142857143,1980.642857142857,1436,14,SB
0.18181818181818182,0.09090909090909091,32630.727272727272,5011,2901.7272727272725,1070,11,SB
1.1111111111111112,0.3333333333333333,19916.444444444445,2856.8888888888887,2034.111111111111,1058,9,SB
0.4444444444444444,0.3333333333333333,30296.222222222223,4537.444444444444,2549.5555555555557,906,9,SB
0.2,0.1,34310.5,5088.3,2855.2,984,10,SB
0.75,0.25,30369.416666666668,4084.0833333333335,2001.1666666666667,1235,12,SB
0.18181818181818182,0.18181818181818182,25686.454545454544,4289.090909090909,2088.2727272727275,1231,11,SB
0.375,0.125,32332.5,4286.25,1922.125,775,8,SB
0.6666666666666666,0.1111111111111111,35322.22222222222,4500.222222222223,2135.1111111111113,948,9,SB
0.4444444444444444,0.1111111111111111,29515.555555555555,4295.333333333333,1937,863,9,SB
0.3,0.1,37702.9,4765.5,1752.8,940,10,SB
0.14285714285714285,0.2857142857142857,36096.28571428572,4667.857142857143,2208.1428571428573,705,7,SB
1.2222222222222223,0.3333333333333333,19660,3015.8888888888887,2658.1111111111113,1059,9,SB
0.2,0.2,33784,4522,2581.8,482,5,SB
0.5,0.25,31083.5,4378.75,2368.25,414,4,SB
1.2,0,14098.2,3918.6,3523.2,586,5,SB
1.6666666666666667,0,19602,5622.333333333333,4769,307,3,SB
1.25,0,17355,4284.75,4565.5,398,4,SB
1.3333333333333333,0,12940.666666666666,4096.666666666667,4221,336,3,SB
2,0,15627,2548,2920,153,2,TS
1.75,0,26566,5611.5,4115.5,356,4,SB
1.3333333333333333,0,25149.833333333332,3991.6666666666665,2317.6666666666665,570,6,SB
1,0,17572.5,6399,5843,180,2,TS
0.625,0.25,12195.75,2016.375,1678.25,916,8,SB
1,0,14116.5,2925.5,2552,163,2,TS
0,0,35783.2,5005.2,2892.8,336,5,SB
0,0.3333333333333333,40740.666666666664,4279,1605,234,3,SB
1,0,17389,5260.5,4774.5,234,2,TS
2,1,16549.5,6933.5,4041.5,269,2,SB
1.75,0.75,12277.5,4220,1268,485,4,SB
2.3333333333333335,1.6666666666666667,25010.666666666668,5397.666666666667,561,317,3,SB
2.5,1,13902,6458.5,3216.5,280,2,SB
0,0,35293.333333333336,5191.666666666667,5023.666666666667,279,3,SB
0.8333333333333334,0.3333333333333333,16042.333333333334,2606.1666666666665,2157.3333333333335,716,6,SB
0.6666666666666666,0,36078.666666666664,5424.333333333333,5094.333333333333,190,3,TS
0.6666666666666666,0,28749.333333333332,5329,3908.3333333333335,229,3,SB
2,0.5,21732,6029.5,5481.5,182,2,TS
0,0,34518.5,3412,1152.5,115,2,TS
0,0,8474.5,2617.5,3245.5,108,2,TS
1.5,0.25,9539.5,3683.5,2925.25,476,4,SB
1.5,0.25,9012.25,3097,2809.75,483,4,SB
1.5,0.5,19650.5,4137,2257,174,2,TS
0,0,34510,3779,1732,148,2,TS
1.3333333333333333,0,2356.6666666666665,454,481.3333333333333,291,3,SB
0.5,0.25,13356.25,2287.625,1941.875,968,8,SB
0.5,0,13621.5,4215.5,3836,164,2,SB
0.5,0.5,30434.833333333332,5383.5,2702.1666666666665,686,6,SB
0.5,0,40443.5,7830,6395.5,237,2,TS
0.5,0.5,13898,4319,3907,247,2,SB
0.5,0,14554,4910.5,4411,234,2,SB
1.5,0.25,53597.5,6396.75,4395.25,412,4,SB
1.3333333333333333,0,14261,4976,4554,380,3,SB
2,1,28948.666666666668,7045.333333333333,4433.666666666667,320,3,SB
2,1,29753.333333333332,5514.333333333333,2601.3333333333335,344,3,SB
0.6666666666666666,0.3333333333333333,25824.666666666668,3170.6666666666665,1846.6666666666667,686,6,SB
3,1.5,22664.5,4534,2129.5,153,2,TS
3,1.5,34536.5,5358.5,586.5,215,2,SB
0,0,35293.333333333336,5191.666666666667,5023.666666666667,300,3,SB
1,0,15152,6040.666666666667,4086.6666666666665,307,3,SB
0,0,27140,8391,7573,97,1,TS
0.5,0,9996,4081,3744.5,172,2,TS
1,0,11735.5,3184,2671.5,192,2,SB
0,0,30692.5,4699.5,3597,217,2,TS
1,0,34510,3779,1732,168,2,SB
0,0,10442,845.5,616,184,2,SB
0.8333333333333334,0.3333333333333333,19829,3695.6666666666665,2998.3333333333335,716,6,SB
0,0,4147,1188.5,1108.5,245,2,SB
2.5,1,25860,6300,5566,266,2,SB
0.5,0,3585,3609.75,418.75,427,4,SB
0,0,2911.3333333333335,2073,470,413,3,SB
1.6666666666666667,0,4112.666666666667,1382,1777,332,3,SB
0.75,0.08333333333333333,10539.583333333334,1925.4166666666667,2066.0833333333335,1440,12,SB
0.5,0,3281,1282,1521,271,2,SB
1.3333333333333333,0.3333333333333333,28487,2393.6666666666665,771,335,3,SB
1.6,0.2,44086.2,4127.8,1705.2,557,5,SB
4.5,1,21845,7441,5923,263,2,SB
1.125,0.375,32692.875,3924.125,2793.25,965,8,SB
2,0,8872.5,2311.5,2169,234,2,SB
2,0,29876.5,6327,5988,258,2,SB
0.6,0,26426.4,2954.4,1014.6,352,5,SB
0.6,0,24553,3360,1925.6,353,5,SB
1,0,8375,2287.5,1904,267,2,SB
0,0,23684,4917.5,4282,231,2,TS
0.5,0,17389,5260.5,4774.5,224,2,SB
0.2727272727272727,0.18181818181818182,22356.909090909092,3105.909090909091,3037.4545454545455,1427,11,SB
0.75,0.25,20415.25,4253.25,2838.75,544,4,SB
0.6666666666666666,0,3332,620,760,410,3,SB
1,0.375,37189.625,3530.375,1929.5,956,8,SB
1,0.5714285714285714,8843.142857142857,3470.5714285714284,2240,676,7,SB
0.75,0.25,20667.5,4580.75,914.75,446,4,SB
0,0.5,32386.5,5460.5,5033.5,272,2,TS
1.5,0.5,41671,3342.5,827,157,2,TS
1.6666666666666667,0.3333333333333333,30858.166666666668,5610,5333.333333333333,602,6,TS
0.6666666666666666,0.6666666666666666,30857.666666666668,5745.666666666667,3109.6666666666665,245,3,TS
1,0.6666666666666666,18866.333333333332,6795.666666666667,5413,242,3,TS
0.5,0,44000.5,8332.5,7497,147,2,TS
0.5,0,61987.5,6757.5,4042,162,2,TS
0,0,33620.5,3034,1344,61,2,TS
1,0,33398,5349.666666666667,3528.6666666666665,265,3,TS
1,0.2857142857142857,34274.71428571428,3366.4285714285716,2085.1428571428573,820,7,SB
0,0,41671,3342.5,827,106,2,TS
0,0,23684,4917.5,4282,121,2,TS
0,0,21732,6029.5,5481.5,121,2,TS
0.5,0,39719,4454.5,2026.5,177,2,TS
0.5,0,14580.5,4471,3938,118,2,TS
0.5,0,32567.5,2896,483,107,2,TS
0,0,12616,3501.6666666666665,3013.6666666666665,87,3,TS
0,0,34234,3149,698.5,69,2,TS
0.3333333333333333,0,28388.666666666668,4181.666666666667,3453.6666666666665,187,3,TS
0.3333333333333333,0,31600.5,2661,447.5,551,6,TS
1.1428571428571428,0.2857142857142857,32948.42857142857,3056.4285714285716,1783.857142857143,763,7,SB
0.5,0,13613.5,4236,3902.5,143,2,TS
0.5,0,34518.5,3412,1152.5,103,2,TS
0,0,14023,4689.5,4159,74,2,TS
0,0,32010,3114.5,704,74,2,TS
0.5,0,40443.5,7830,6395.5,146,2,TS
0,0,58430.5,6255,2940.5,135,2,TS
0,0,36527,3829,1506.5,64,2,TS
0,1,27140,8391,7573,60,1,TS
0,0,63114,5241,663,32,1,TS
0.5,0,32875,2976.5,603.75,268,4,TS
1,0.8,30105.6,3434,1710.6,604,5,SB
0.3333333333333333,0,24560.333333333332,2359.3333333333335,969.3333333333334,197,3,TS
0,0,16404,4746,4638.5,155,2,TS
0,0,34391,3171,1183.5,142,2,TS
0,0,36025.5,3321,1004.5,109,2,TS
1.5,0,38976.5,3363,947,73,2,TS
1.5,0,20989.5,4938,4402,67,2,TS
1.5,0,31882,2808.5,715,94,2,TS
2,0,3002,716.5,750.5,95,2,TS
0.5,0,36430.5,4858.5,1550.5,60,2,TS
1.5,0,43847,4725,2111,269,4,TS
0.3333333333333333,0.3333333333333333,6260,2041.6666666666667,2468,403,3,SB
2,0,25860,6300,5566,120,2,TS
0,0,32465,2908.5,689.5,54,2,TS
0,0,14478,4483.5,4144.5,58,2,TS
0,0,27140,8391,7573,28,1,TS
1.5,0,32979,3250.5,1035,164,2,TS
1.5,0,14992,4825.5,4490,182,2,TS
2,0,6392,1838.5,1878.5,184,2,TS
0,0,63114,5241,663,32,1,TS
1.75,0,17061,6666.25,4942.25,312,4,TS
1.75,0,26054.5,5878.75,3214.75,256,4,TS
0,0,33767,3547.5,1595,396,4,SB
2,0,14708.333333333334,5839.666666666667,4310.666666666667,212,3,TS
0.75,0.5,21530.375,5080,1649.75,955,8,SB
0.625,0.5,17168.625,5184.875,1938.875,907,8,SB
0.5,0.5,32716.5,4423,878,518,4,SB
0.4,0,15245.6,3934.8,3904.6,454,5,SB
0,0,35215,3102.5,1061,147,2,SB
2,1,8492.5,4564,2679.5,204,2,SB
0,0,14580.5,4471,3938,188,2,SB
0,0,32567.5,2896,483,122,2,SB
0,0,61612,7263,5168.333333333333,290,3,SB
0,0.3333333333333333,6072.666666666667,3832.6666666666665,1317.6666666666667,395,3,SB
1.5,0.5,18443.5,6433.5,5005.5,230,2,TS
0,0,23789.333333333332,2298.3333333333335,1571,277,3,SB
0,0.3333333333333333,28238.333333333332,3674,1850.1666666666667,657,6,SB
1,0,18926.666666666668,2185.3333333333335,1790.6666666666667,269,3,SB
0,0,1875,1124,1076,189,2,SB
0.75,0,33182.5,3057,724.5,456,4,SB
0.5,0,6935,2456,3128,182,2,SB
1.8333333333333333,0.8333333333333334,9355,4758.666666666667,2364,711,6,SB
0.5,0,16404,4746,4638.5,153,2,TS
0.3333333333333333,0,7286,4456.333333333333,1123.3333333333333,252,3,SB
0.8,0.8,13619.6,3898.4,3635.4,541,5,SB
0.8333333333333334,0.5,13032,4312.666666666667,3888.8333333333335,653,6,SB
0.8333333333333334,0.5,12413.666666666666,3864.6666666666665,3323.8333333333335,684,6,SB
1,0.5,10006.5,3458.25,2727.75,421,4,SB
1,0.3333333333333333,11214,3379,3048.3333333333335,304,3,SB
0.5,0,23705.5,4611.5,3986.5,64,2,TS
0.3333333333333333,0,41692.5,3036.5,531.5,394,6,TS
1.3333333333333333,0.3333333333333333,11195.333333333334,4274.333333333333,3563.6666666666665,384,3,SB
0,0,8347,2376.5,3276.5,204,2,TS
0,0,7949.5,3946.5,1430,203,2,SB
1.1428571428571428,0.2857142857142857,18190.571428571428,3178.1428571428573,992.7142857142857,713,7,SB
1.6,0.4,31667.6,3797,893.8,548,5,SB
1.6666666666666667,0.6666666666666666,15471.666666666666,2788,830.6666666666666,379,3,SB
0.5,0,31172.375,3455.5,1134.875,892,8,SB
0.6666666666666666,0,38177.333333333336,4353.166666666667,1309.3333333333333,708,6,SB
1,0,22504.75,3701.75,1356.25,479,4,SB
1,0,20624,3571.5,1413.25,479,4,SB
1,0,34573.5,4640.75,1214.25,453,4,SB
0.4,0.2,5770,1293.8,1679.2,409,5,SB
0,0,16549.5,6933.5,4041.5,154,2,SB
1,0,37070,4446.5,2756,170,2,TS
0.3333333333333333,0,22532,3759.6666666666665,3185,330,3,SB
1,0,14580.5,4471,3938,189,2,TS
0.25,0.5,14992,4825.5,4490,343,4,SB
2,0,39719,4454.5,2026.5,196,2,TS
2,0,16324,3668,3390,180,2,TS
0.6,0.2,40010,3567.4,691.4,430,5,SB
0.75,0.25,34724.5,3125.75,879.75,370,4,SB
2.5,0.5,12293,2980.5,1834.5,225,2,TS
0,0,20532,5915.333333333333,5535,238,3,SB
0,0,14388.5,4364.5,4165.5,66,2,TS
1,0.3333333333333333,23380.666666666668,6286.166666666667,5224,626,6,SB
1.75,1.25,34536.5,5358.5,586.5,372,4,SB
2.5,0.5,21732,6029.5,5481.5,272,2,SB
2,0,16324,3668,3390,249,2,SB
2,1,34536.5,5358.5,586.5,254,2,SB
1,0,14649.5,4537,3984.5,149,2,TS
1,0,32636.5,2962,529.5,172,2,TS
0,0,27140,8391,7573,136,1,SB
0.4,0.6,11238,3024.2,3069.8,559,5,SB
1.6666666666666667,0.6666666666666666,32071,6369.333333333333,2915.3333333333335,278,3,SB
0.5,0,34536.5,5358.5,586.5,153,2,TS
0.4,0.4,51140.4,5682.6,733.2,607,5,SB
1.75,0.5,10344.25,5737,2421.5,355,4,SB
0.25,0,8430,1018,767,302,4,SB
0.6,0.6,8427.8,2038.4,908.8,639,5,SB
1,0.5,15195.5,4632,4179.5,275,2,SB
0.25,0.25,7858.75,2403.75,1989.75,489,4,SB
0,0,51242,4416.5,2206,123,2,TS
0.4,0,15108.8,1463.2,1192.2,508,5,SB
0.75,0,14351.25,2030.75,2118.25,430,4,SB
0.5,0.5,36430.5,4858.5,1550.5,258,2,SB
0,0,40010,3567.4,691.4,482,5,SB
1.1666666666666667,0.5,24344.166666666668,5439.5,1549.3333333333333,723,6,SB
0.5,0.5,32716.5,4423,878,216,2,SB
0,0,20228,1444,991,80,1,TS
0.3333333333333333,0,4001.6666666666665,3677.6666666666665,417.3333333333333,303,3,SB
1,0,33626.5,4890.75,732.25,396,4,SB
0.6666666666666666,1,19878,5946.333333333333,5293.333333333333,233,3,TS
0.75,0.25,29763.25,6925.75,6303.25,368,4,TS
0,0,13613.5,4236,3902.5,242,2,TS
1.5,0,14023,4689.5,4159,144,2,TS
0.5,0,25860,6300,5566,120,2,TS
0,0,15195.5,4632,4179.5,169,2,TS
0.6,0.6,16257.6,4807.6,1556.2,614,5,SB
0,0,16549.5,6933.5,4041.5,192,2,TS
0.3333333333333333,0,14282,6114.333333333333,3507,309,3,TS
0,0,34536.5,5358.5,586.5,157,2,TS
0,0,23684,4917.5,4282,101,2,TS
0.5,0,17228,4677.5,4516,104,2,TS
0.2,0,19636.6,5931.8,4909.8,477,5,SB
0,0,27140,8391,7573,115,1,SB
0.6666666666666666,0,35601.333333333336,6707.666666666667,4169.666666666667,334,3,TS
0,0,31083.5,4030.5,3239.5,155,2,TS
0,0,34234,3149,698.5,201,2,SB
0.5,0.75,32532.5,4544.5,645.25,528,4,SB
0.2,0,38265.6,7023.6,5531.6,550,5,SB
0.25,0,28347,6094.5,4824.5,433,4,SB
0.25,0,28948.75,5128.75,3900.25,447,4,SB
0,0,22900.5,4261,3114.75,425,4,SB
0.3333333333333333,0.3333333333333333,40740.666666666664,4279,1605,259,3,SB
1,0.4,29021.4,3210.6,1640.4,554,5,SB
0.3333333333333333,0.3333333333333333,14046.666666666666,2504,2220,290,3,TS
0.8,1.2,38352.6,6561,3819,619,5,SB
1.4285714285714286,0.8571428571428571,25148.85714285714,5879.714285714285,4274.285714285715,802,7,SB
1,0.3333333333333333,27084.666666666668,3161.6666666666665,1589.6666666666667,259,3,SB
1,1,1951,3848,627.5,249,2,SB
0,0,28964.333333333332,7015,6516.333333333333,312,3,SB
0,0,30788.666666666668,5639,5459.666666666667,307,3,SB
0,0,30788.666666666668,5639,5459.666666666667,286,3,SB
1,0.25,16247,4724,4153.5,470,4,TS
1.5,0,21732,6029.5,5481.5,190,2,SB
0,0.3333333333333333,56869.333333333336,6593,3699.6666666666665,290,3,SB
1.5,0.5,18377.5,5414.5,5693.5,264,2,SB
1,0.5,36364.5,3839.5,2238.5,409,4,SB
0.6,0.2,29239.2,2557.8,985.2,491,5,TS
1,1,2782.5,5527,1053.5,217,2,SB
0.5,0.5,16898,4580,4386.5,212,2,SB
1,0,16247,4724,4153.5,270,2,SB
0.5,0,18443.5,6433.5,5005.5,196,2,SB
0.5,0.125,45827.375,4677.625,2406.375,776,8,SB
0.42857142857142855,0.14285714285714285,43357.857142857145,4597.142857142857,2655.4285714285716,709,7,SB
0.25,0,37377.25,4961.5,3165.25,389,4,SB
0,0,28577,3588.6666666666665,2115,261,3,SB
0,0,47517.333333333336,4716.666666666667,1572,240,3,SB
0,0,47517.333333333336,4716.666666666667,1572,277,3,SB
0,0,63114,5241,663,52,1,SB
1,1,15193,7920,4293.5,191,2,SB
0.5,1,13741,4303,3885,249,2,SB
0.2,0.2,9788.4,2390.4,2388.2,470,5,SB
0.6666666666666666,0.2222222222222222,19544.222222222223,4200.222222222223,3684.6666666666665,1039,9,SB
0.5714285714285714,0.5714285714285714,7775.285714285715,1552.857142857143,1402.7142857142858,860,7,SB
0.6666666666666666,0.2222222222222222,16122.333333333334,3790.5555555555557,3275,1034,9,SB
0.5,0.25,14503.25,3791.625,3136.25,922,8,TS
0.5,0.5,14478,4483.5,4144.5,147,2,SB
0.6,0.4,8713.4,1580.4,1563.6,540,5,SB
0.6,0.4,14872.8,2317.8,2301,573,5,SB
0.5,0.5,10399.75,1618,1642.25,476,4,SB
1.5,0.5,9940,2417,2350,240,2,SB
0.75,0.5,7707.75,2412.5,2022.25,444,4,SB
0.6666666666666666,0.3333333333333333,9671.666666666666,3024.6666666666665,2457.6666666666665,338,3,SB
0.8,0.4,29021.4,3210.6,1640.4,608,5,SB
0.3333333333333333,0.6666666666666666,22385.333333333332,2114.3333333333335,423,349,3,SB
0.5,0,4054.5,1216.5,1504,218,2,SB
0.25,0.25,11504.75,3490.5,3612.25,470,4,SB
1,0.5,9670.5,2082.5,2787,178,2,SB
0.25,0,32061,2972,967,407,4,SB
0.7142857142857143,0,25314.85714285714,6689.285714285715,5404.142857142857,791,7,SB
1,0,29554,3798,2076,97,1,TS
0.5,0,2882,582.5,1391.5,183,2,SB
0,0,29554,3798,2076,113,1,SB
0.6666666666666666,0,17038,5300.333333333333,4775,274,3,SB
1.3333333333333333,0,10659.666666666666,3972.3333333333335,3621.6666666666665,323,3,SB
1.3333333333333333,0.3333333333333333,17038,5300.333333333333,4775,215,3,SB
1.75,0.25,17109.25,4821.5,4254,530,4,SB
0.3333333333333333,0,21335.333333333332,6169.666666666667,5635.333333333333,414,3,SB
2,1,10856.5,2741,2568,276,2,TS
0,0,29554,3798,2076,98,1,TS
0.6666666666666666,0.6666666666666666,23205.333333333332,2329,745,297,3,SB
0,0,32375.5,2789.5,710.5,201,2,SB
0.6666666666666666,1,22248.666666666668,2131,698.3333333333334,331,3,SB
0.5,1.5,1336,459.5,675,259,2,SB
0.5,0,46334,4519.5,1369.5,363,4,SB
1.6666666666666667,2,30211.333333333332,6712,5076.333333333333,416,3,SB
0.5,0,36420,3484,1211.5,226,2,TS
1,1,5818,1494.5,2058.5,204,2,SB
0,0,29554,3798,2076,133,1,SB
0.7777777777777778,0.2222222222222222,42013.333333333336,4511.222222222223,2250.3333333333335,1030,9,SB
1,0.375,36131.125,3983.25,2048.375,857,8,SB
1.1428571428571428,0.2857142857142857,47026.142857142855,4667.142857142857,1780,765,7,SB
0.5,0.5,16549.5,6933.5,4041.5,136,2,TS
1,0.6666666666666666,4859.333333333333,3209,1512,391,3,SB
1.2,0.6,40330.6,4495.2,2133.6,561,5,SB
1.5,1,12969.5,3053,3602,245,2,SB
0.25,0.125,5647.5,962,1003.625,879,8,SB
0.5,0.25,4075.5,793.25,906.25,536,4,SB
0.6666666666666666,0,4828.666666666667,865.6666666666666,969.6666666666666,346,3,SB
0,0.3333333333333333,4174.666666666667,896.6666666666666,728,339,3,SB
0,0,29554,3798,2076,90,1,SB
0,0,20308,2724,1622.6666666666667,312,3,SB
0.5,0,46334,4519.5,1369.5,179,2,SB
0.3333333333333333,0.3333333333333333,29769,5484,4684,317,3,SB
0.3333333333333333,0.6666666666666666,4859.333333333333,3209,1512,358,3,SB
0,0,40955.666666666664,5965,4213,325,3,SB
1,0,18189,2786.5,2258,189,2,SB
1,0.5,34234,3149,698.5,196,2,SB
2,1.5,48482,3768,1290.5,245,2,SB
1,0.25,31614,3823.125,3247.125,884,8,SB
0.875,0.125,34106.375,3993.125,3029.875,920,8,SB
0.8571428571428571,0.14285714285714285,39114,4160.714285714285,2631.8571428571427,816,7,SB
1.3333333333333333,0.16666666666666666,44030.5,4447.833333333333,2434.8333333333335,624,6,SB
0.5,0,35559.5,4824,2388,149,2,SB
0,0.5,27377.5,3986,3244.5,254,2,SB
0.6666666666666666,1,6883.666666666667,1851.3333333333333,1699.6666666666667,389,3,SB
3,0.5,32567.5,2896,483,224,2,SB
2.5,0.5,18779.5,4102.5,3094.5,187,2,TS
0.5,0.5,1816,576,716,233,2,SB
1.5,0.5,29550.5,4163,2976,265,2,SB
0.75,0.75,2866,907.5,1285.75,459,4,SB
0.5,0.5,34969,3508,1551.5,226,2,SB
0,0.5,14554,4910.5,4411,242,2,SB
0,0,21419.333333333332,3692,1592.6666666666667,324,3,SB
0,0,36009,8017,6788,246,3,TS
0.5,0.5,6659.5,2326.75,1830.75,493,4,SB
0,0,27140,8391,7573,173,3,TS
1.5,1,43540.5,4472.5,678.5,187,2,SB
0,0,32162.5,2853.5,901.5,112,2,TS
0,0,17910,4961,4783.5,246,2,SB
0.2,0,23328.4,6883.6,5207.2,612,5,SB
1,0.2,23036,5247.4,4481.4,580,5,SB
0.5,0.25,20619.25,4117.25,2764.75,456,4,SB
0,0,31083.5,4030.5,3239.5,201,2,SB
0,0.5,35215,3102.5,1061,126,2,TS
1.3333333333333333,0.6666666666666666,28964.333333333332,7015,6516.333333333333,245,3,TS
0.3333333333333333,0.6666666666666666,7399.666666666667,2813,1931,375,3,SB
0,0,16898,4580,4386.5,137,2,TS
0,0,34885,3005,931.5,136,2,TS
2,1,28347,6094.5,4824.5,240,2,TS
1,0,19084.5,5554.5,4656.5,178,2,TS
1,0,42479.5,6341,3293,151,2,TS
1,0,24492.5,7916,6748,140,2,TS
0.5,0,14478,4483.5,4144.5,140,2,TS
0.5,0,32465,2908.5,689.5,160,2,TS
0.5,0,15195.5,4632,4179.5,149,2,TS
0.5,0,33182.5,3057,724.5,131,2,TS
0.6666666666666666,0.3333333333333333,7399.666666666667,2813,1931,283,3,SB
0,0,16247,4724,4153.5,97,2,TS
0,0,63114,5241,663,43,1,TS
0,0,27140,8391,7573,39,1,TS
